date,Open,High,Low,close,Adj Close,Volume
2010-09-21,54.500000,54.546001,53.251999,53.787998,36.857018,2442500
2010-09-22,53.756001,54.234001,53.259998,53.268002,36.500710,2072500
2010-09-23,52.967999,53.048000,52.127998,52.203999,35.771633,2485000
2010-09-24,52.848000,54.195999,52.702000,53.925999,36.951591,3140000
2010-09-27,53.764000,53.953999,53.160000,53.231998,36.476044,2594500
2010-09-28,53.582001,53.582001,52.590000,52.903999,36.251286,2866500
2010-09-29,52.731998,53.000000,51.840000,51.910000,35.570175,3353000
2010-09-30,52.250000,52.840000,52.035999,52.090000,35.693520,3334500
2010-10-01,52.200001,52.397999,51.306000,52.001999,35.633205,2119500
2010-10-04,51.917999,52.666000,51.599998,51.980000,35.618130,2081000
2010-10-05,52.473999,53.944000,51.644001,53.526001,36.677498,3525500
2010-10-06,53.737999,54.180000,53.070000,53.448002,36.624062,1941500
2010-10-07,53.590000,53.976002,52.647999,52.773998,36.162209,1971000
2010-10-08,52.714001,52.714001,52.099998,52.476002,35.958015,2246500
2010-10-11,52.476002,52.476002,51.740002,51.914001,35.572906,2111000
2010-10-12,51.900002,52.973999,51.124001,52.834000,36.203312,5570500
2010-10-13,53.015999,53.240002,51.966000,52.754002,36.148506,3819000
2010-10-14,52.655998,53.099998,52.200001,52.986000,36.307480,2594000
2010-10-15,53.166000,53.900002,52.568001,53.501999,36.661041,3206000
2010-10-18,54.183998,56.574001,54.009998,56.174000,38.491985,5434500
2010-10-19,55.590000,56.444000,55.119999,56.153999,38.478283,4679500
2010-10-20,55.905998,57.000000,55.632000,56.155998,38.479656,4441500
2010-10-21,56.700001,57.236000,55.952000,56.450001,38.681107,3123500
2010-10-22,56.380001,56.939999,56.105999,56.737999,38.878460,1829000
2010-10-25,57.074001,57.160000,56.146000,56.596001,38.781147,3068000
2010-10-26,56.264000,56.630001,55.972000,56.105999,38.445393,3556500
2010-10-27,55.785999,56.612000,55.625999,56.490002,38.708519,4795500
2010-10-28,56.849998,57.916000,56.240002,57.880001,39.660980,4670500
2010-10-29,57.576000,58.431999,57.299999,57.930000,39.695255,3768000
2010-11-01,58.181999,58.209999,56.905998,57.400002,39.332069,2371000
2010-11-02,57.523998,58.144001,57.523998,57.790001,39.599308,2012500
2010-11-03,57.874001,58.287998,56.998001,57.917999,39.687019,1421500
2010-11-04,58.400002,59.424000,58.040001,59.424000,40.718967,3151500
2010-11-05,59.237999,59.897999,58.543999,59.006001,40.432556,2538500
2010-11-08,58.737999,59.273998,58.537998,59.164001,40.540813,2131500
2010-11-09,59.299999,59.400002,58.273998,58.638000,40.180386,2337500
2010-11-10,58.709999,59.004002,57.737999,58.938000,40.385956,1788500
2010-11-11,58.720001,59.400002,58.147999,58.633999,40.177647,2073500
2010-11-12,58.296001,58.518002,57.472000,57.844002,39.636318,1983000
2010-11-15,57.972000,58.599998,57.897999,57.910000,39.681541,2050000
2010-11-16,57.709999,58.377998,57.108002,57.330002,39.284111,2432500
2010-11-17,57.240002,58.374001,56.424000,58.240002,39.907661,3000500
2010-11-18,58.773998,59.726002,58.528000,58.950001,40.394180,2700500
2010-11-19,58.869999,59.228001,58.486000,59.094002,40.492844,2256500
2010-11-22,58.897999,59.046001,57.077999,57.562000,39.443081,2817500
2010-11-23,57.028000,57.374001,55.953999,56.248001,38.542683,3242500
2010-11-24,57.007999,57.950001,56.632000,57.877998,39.659622,2330500
2010-11-26,57.360001,58.397999,57.023998,57.966000,39.719913,940000
2010-11-29,57.478001,57.596001,56.316002,57.180000,39.181316,2193500
2010-11-30,56.535999,57.700001,56.402000,57.612000,39.477333,2666500
2010-12-01,58.582001,60.243999,58.442001,60.007999,41.119148,5774500
2010-12-02,60.556000,62.987999,60.402000,62.500000,42.826725,5938000
2010-12-03,62.397999,62.566002,61.644001,62.203999,42.623913,2390000
2010-12-06,62.296001,63.264000,61.785999,62.566002,42.871952,3001500
2010-12-07,63.194000,63.473999,62.554001,62.796001,43.029560,2639000
2010-12-08,62.709999,64.568001,62.604000,64.244003,44.183605,3833500
2010-12-09,64.599998,65.314003,63.936001,64.356003,44.260628,2687500
2010-12-10,64.652000,64.865997,63.188000,64.330002,44.242748,1932500
2010-12-13,64.370003,65.599998,64.272003,64.543999,44.389923,1898000
2010-12-14,64.557999,65.120003,64.199997,64.650002,44.462830,1635000
2010-12-15,64.585999,64.986000,63.680000,63.680000,43.795712,2124000
2010-12-16,63.680000,64.421997,63.248001,64.421997,44.306015,1998000
2010-12-17,64.178001,64.372002,63.655998,63.852001,43.913994,3703000
2010-12-20,64.031998,64.556000,64.000000,64.325996,44.239994,2100500
2010-12-21,64.382004,65.389999,64.239998,65.216003,44.852085,1528500
2010-12-22,65.054001,65.400002,64.708000,65.400002,44.978642,1736500
2010-12-23,65.199997,65.398003,64.748001,64.851997,44.601746,967500
2010-12-27,64.702003,65.258003,64.650002,65.241997,44.869965,1211000
2010-12-28,65.232002,65.596001,64.428001,64.844002,44.596260,1448500
2010-12-29,64.818001,65.136002,64.321999,64.928001,44.654026,1001500
2010-12-30,64.736000,65.188004,64.213997,64.412003,44.299145,1042000
2010-12-31,64.241997,64.671997,63.840000,64.349998,44.256496,1166000
2011-01-03,64.599998,64.685997,63.048000,63.287998,43.526108,3688500
2011-01-04,63.195999,63.655998,63.001999,63.397999,43.601765,2728000
2011-01-05,62.806000,63.442001,62.068001,62.271999,42.827362,3481000
2011-01-06,62.400002,63.316002,61.348000,62.728001,43.140976,2921000
2011-01-07,62.430000,62.444000,60.830002,61.532001,42.318432,3064000
2011-01-10,62.203999,63.674000,62.077999,62.973999,43.310162,3829500
2011-01-11,63.001999,63.500000,61.812000,62.167999,42.755848,2076000
2011-01-12,62.636002,63.166000,62.264000,62.986000,43.318417,1812000
2011-01-13,63.070000,63.070000,62.037998,62.720001,43.135464,1809000
2011-01-14,62.722000,63.543999,62.602001,63.391998,43.597633,2181500
2011-01-18,63.433998,63.580002,62.647999,62.799999,43.190491,1657000
2011-01-19,62.653999,62.799999,61.066002,61.251999,42.125866,2196000
2011-01-20,61.368000,62.428001,61.068001,61.841999,42.531631,1469000
2011-01-21,62.262001,62.868000,61.653999,61.973999,42.622410,1768000
2011-01-24,61.799999,62.198002,61.576000,61.910000,42.578400,1429500
2011-01-25,61.608002,61.891998,60.243999,61.380001,42.213894,3160500
2011-01-26,61.439999,61.745998,60.900002,61.116001,42.032333,2266000
2011-01-27,61.181999,62.200001,61.144001,61.976002,42.623791,2193000
2011-01-28,61.939999,62.500000,60.700001,60.978001,41.937412,2104000
2011-01-31,60.978001,62.293999,60.953999,61.712002,42.442226,1928000
2011-02-01,61.950001,63.473999,61.868000,63.186001,43.455963,2718500
2011-02-02,63.001999,63.453999,62.680000,63.028000,43.347298,2704000
2011-02-03,60.750000,61.368000,59.472000,60.172001,41.383095,7762500
2011-02-04,60.172001,61.566002,60.099998,60.835999,41.839752,4666000
2011-02-07,61.212002,61.231998,60.299999,60.736000,41.770985,2448500
2011-02-08,60.762001,60.919998,59.931999,60.208000,41.407860,2919000
2011-02-09,60.500000,61.933998,59.944000,60.501999,41.610043,4188500
2011-02-10,60.436001,61.661999,60.397999,61.543999,42.326691,2743000
2011-02-11,61.327999,62.293999,61.226002,61.751999,42.469738,2948500
2011-02-14,61.655998,62.299999,60.394001,60.514000,41.618313,4427000
2011-02-15,60.467999,60.784000,58.099998,58.265999,40.072258,13078500
2011-02-16,58.675999,59.467999,58.436001,58.736000,40.395493,5250500
2011-02-17,58.563999,60.792000,58.563999,60.520000,41.622429,5675500
2011-02-18,60.618000,61.369999,60.108002,60.568001,41.655453,3426500
2011-02-22,60.144001,61.090000,59.521999,60.015999,41.275799,3486000
2011-02-23,60.000000,60.877998,59.402000,60.279999,41.457371,3110500
2011-02-24,60.243999,61.240002,59.981998,60.911999,41.892025,2343500
2011-02-25,61.074001,62.882000,60.922001,62.709999,43.128601,3366000
2011-02-28,62.948002,63.335999,62.236000,62.256001,42.816357,3191000
2011-03-01,62.292000,62.417999,60.734001,61.299999,42.158875,3048500
2011-03-02,61.028000,61.779999,60.776001,60.807999,41.820496,2202000
2011-03-03,61.377998,62.310001,61.202000,61.627998,42.384453,2350000
2011-03-04,61.674000,62.076000,60.400002,60.959999,41.925037,1885500
2011-03-07,61.307999,62.085999,60.608002,60.773998,41.797108,3256000
2011-03-08,60.970001,61.090000,60.332001,60.702000,41.940826,2023000
2011-03-09,60.698002,60.844002,59.532001,59.972000,41.436451,3311500
2011-03-10,59.408001,60.029999,59.147999,59.188000,40.894768,3908500
2011-03-11,59.119999,59.512001,58.506001,59.113998,40.843643,2799500
2011-03-14,58.812000,59.348000,57.810001,58.268002,40.259113,3567500
2011-03-15,57.270000,57.986000,56.720001,57.180000,39.507385,4053000
2011-03-16,57.020000,57.481998,55.916000,56.057999,38.732147,3511000
2011-03-17,56.888000,57.759998,56.723999,57.438000,39.685631,3642500
2011-03-18,57.883999,58.236000,56.835999,57.158001,39.492180,3626500
2011-03-21,57.529999,58.000000,56.917999,57.990002,40.067028,3054500
2011-03-22,57.801998,58.400002,57.751999,58.183998,40.201077,2161500
2011-03-23,57.773998,60.183998,57.773998,59.765999,41.294113,3399000
2011-03-24,60.099998,60.175999,59.063999,59.661999,41.222267,1809500
2011-03-25,59.661999,59.751999,58.835999,59.172001,40.883717,1720500
2011-03-28,59.082001,59.636002,58.914001,59.099998,40.833965,2141500
2011-03-29,59.320000,59.604000,58.820000,59.604000,41.182194,1547000
2011-03-30,59.900002,60.773998,59.644001,60.650002,41.904900,2357000
2011-03-31,60.445999,60.599998,59.765999,60.310001,41.669991,2257000
2011-04-01,60.688000,61.535999,60.226002,60.854000,42.045860,3026000
2011-04-04,61.155998,61.436001,60.930000,61.021999,42.161919,1472500
2011-04-05,60.962002,61.382000,60.900002,60.973999,42.128765,1480500
2011-04-06,61.200001,62.099998,61.020000,61.720001,42.644192,2671500
2011-04-07,61.546001,61.998001,60.900002,61.186001,42.275242,1501000
2011-04-08,61.464001,61.599998,60.835999,61.071999,42.196476,1421500
2011-04-11,61.032001,61.388000,60.590000,60.799999,42.008553,1640000
2011-04-12,60.598000,60.908001,60.099998,60.334000,41.686577,1365500
2011-04-13,60.556000,61.181999,60.223999,60.925999,42.095600,1378500
2011-04-14,60.773998,61.358002,60.330002,61.105999,42.219975,1577000
2011-04-15,61.397999,61.894001,60.863998,61.360001,42.395470,1501000
2011-04-18,60.688000,61.209999,60.568001,60.779999,41.994720,1696000
2011-04-19,61.068001,61.189999,60.326000,60.400002,41.732178,1819000
2011-04-20,61.146000,62.000000,60.700001,61.992001,42.832142,1803500
2011-04-21,62.090000,62.599998,61.757999,61.948002,42.801739,1042500
2011-04-25,61.821999,62.382000,61.316002,61.450001,42.457657,1349500
2011-04-26,61.863998,62.160000,61.383999,62.146000,42.938534,1465500
2011-04-27,62.186001,62.234001,60.826000,61.978001,42.822468,2266000
2011-04-28,61.801998,61.801998,60.509998,60.810001,42.015465,2608000
2011-04-29,60.694000,60.694000,58.981998,59.153999,40.871277,3400000
2011-05-02,59.580002,59.790001,59.099998,59.428001,41.060596,2054000
2011-05-03,59.268002,59.599998,57.875999,58.344002,40.311626,2378500
2011-05-04,58.217999,58.341999,57.144001,57.445999,39.691181,2503500
2011-05-05,57.237999,57.515999,56.863998,57.206001,39.525349,2121500
2011-05-06,57.762001,58.917999,57.762001,58.318001,40.293659,3952500
2011-05-09,58.546001,59.458000,57.928001,59.001999,40.766254,1895500
2011-05-10,59.298000,59.762001,58.804001,59.757999,41.288605,1654000
2011-05-11,59.874001,60.183998,59.110001,59.408001,41.046757,2746000
2011-05-12,59.200001,59.633999,58.568001,59.528000,41.129677,1905000
2011-05-13,59.528000,59.698002,58.188000,58.872002,40.676426,2537000
2011-05-16,58.768002,60.222000,58.605999,59.686001,41.238850,2808500
2011-05-17,59.375999,59.910000,58.616001,59.048000,40.798038,1624000
2011-05-18,59.125999,59.563999,58.897999,59.448002,41.074409,1507500
2011-05-19,59.566002,59.900002,59.200001,59.883999,41.375652,1682500
2011-05-20,59.743999,59.993999,59.422001,59.669998,41.227791,1734500
2011-05-23,58.976002,59.234001,58.647999,59.068001,40.811844,1812000
2011-05-24,59.169998,59.209999,57.905998,58.018002,40.086372,3440500
2011-05-25,57.849998,58.486000,57.152000,57.257999,39.561275,3183000
2011-05-26,57.192001,57.599998,56.588001,56.821999,39.260033,2852000
2011-05-27,57.130001,57.189999,56.560001,56.630001,39.127373,2728000
2011-05-31,57.273998,57.532001,56.639999,57.152000,39.488033,3213500
2011-06-01,56.868000,57.040001,55.515999,55.574001,38.397751,2606500
2011-06-02,55.796001,56.278000,55.453999,55.706001,38.488960,2684000
2011-06-03,54.976002,55.257999,54.394001,54.414001,37.596279,2356500
2011-06-06,54.172001,54.442001,53.144001,53.228001,36.776821,3457500
2011-06-07,53.667999,54.098000,53.153999,53.195999,36.754715,2081500
2011-06-08,53.099998,53.658001,52.220001,52.448002,36.237904,2854000
2011-06-09,52.740002,53.518002,52.416000,53.250000,36.792027,2237000
2011-06-10,54.222000,54.340000,53.400002,53.653999,37.071167,2562500
2011-06-13,54.020000,54.669998,53.680000,54.403999,37.589359,2678500
2011-06-14,54.939999,55.375999,54.585999,54.956001,37.970757,2221500
2011-06-15,54.259998,54.900002,53.976002,54.231998,37.470505,2369500
2011-06-16,54.127998,55.278000,54.000000,55.004002,38.201145,2663500
2011-06-17,55.500000,55.751999,55.034000,55.576000,38.598408,3088500
2011-06-20,55.299999,55.900002,54.310001,55.784000,38.742874,1679500
2011-06-21,55.959999,56.745998,55.599998,56.562000,39.283203,1963500
2011-06-22,56.452000,57.000000,56.032001,56.265999,39.077633,1993000
2011-06-23,55.751999,56.180000,54.910000,55.874001,38.805370,2399500
2011-06-24,55.816002,56.130001,55.169998,56.042000,38.922066,1775000
2011-06-27,56.049999,56.728001,55.563999,56.202000,39.033180,1504500
2011-06-28,56.293999,57.029999,55.944000,56.796001,39.445721,1260500
2011-06-29,56.866001,57.647999,56.560001,57.604000,40.006893,1620000
2011-06-30,57.602001,58.625999,57.375999,58.318001,40.502773,2204500
2011-07-01,58.009998,59.456001,58.004002,59.344002,41.215351,1638000
2011-07-05,59.029999,59.596001,58.436001,59.340000,41.212578,1632000
2011-07-06,59.230000,59.459999,59.001999,59.270000,41.163960,987500
2011-07-07,59.627998,60.000000,59.383999,59.798000,41.530655,1458500
2011-07-08,59.110001,59.228001,58.467999,58.900002,40.906979,1997000
2011-07-11,58.226002,58.570000,57.202000,57.438000,39.891594,2028000
2011-07-12,57.639999,58.534000,57.262001,57.818001,40.155521,1832000
2011-07-13,58.026001,58.674000,57.768002,57.897999,40.211079,1049500
2011-07-14,58.152000,58.152000,57.500000,57.858002,40.183296,1532500
2011-07-15,58.088001,58.625999,57.495998,58.490002,40.622223,2213500
2011-07-18,58.208000,58.400002,57.040001,57.186001,39.716587,1844500
2011-07-19,57.380001,57.993999,57.220001,57.880001,40.198578,1531500
2011-07-20,58.007999,58.080002,57.076000,57.099998,39.656857,1603000
2011-07-21,57.439999,57.610001,57.004002,57.338001,39.822147,2238000
2011-07-22,57.259998,57.444000,57.018002,57.139999,39.684635,1346500
2011-07-25,56.862000,57.358002,56.338001,56.958000,39.558228,2124500
2011-07-26,57.118000,57.400002,56.577999,57.020000,39.601292,1622000
2011-07-27,56.806000,57.000000,55.352001,55.702000,38.685925,2167000
2011-07-28,56.358002,57.492001,56.230000,56.765999,39.424881,2850500
2011-07-29,55.966000,58.874001,55.966000,57.838001,40.169415,4215500
2011-08-01,58.883999,58.911999,56.880001,57.563999,39.979107,2273000
2011-08-02,56.883999,57.444000,55.986000,56.048000,38.926220,2101500
2011-08-03,56.167999,56.492001,55.001999,55.966000,38.869274,2277000
2011-08-04,55.476002,55.863998,53.077999,53.122002,36.894066,3089000
2011-08-05,53.723999,54.987999,52.400002,53.883999,37.423294,5001500
2011-08-08,52.400002,53.481998,49.313999,49.481998,34.366032,5074000
2011-08-09,50.638000,53.313999,49.464001,53.209999,36.955185,6001000
2011-08-10,52.054001,52.632000,47.799999,47.841999,33.227032,9044500
2011-08-11,48.402000,51.976002,48.402000,51.382000,35.685608,4960500
2011-08-12,51.933998,52.369999,50.700001,50.990002,35.413357,1941500
2011-08-15,51.529999,52.116001,51.023998,52.116001,36.195393,1848000
2011-08-16,51.571999,52.000000,49.826000,51.335999,35.653667,3874000
2011-08-17,51.644001,52.000000,50.102001,50.824001,35.298077,2552500
2011-08-18,49.730000,49.730000,47.660000,48.139999,33.433990,5771000
2011-08-19,47.529999,48.910000,47.299999,47.433998,32.943657,3714500
2011-08-22,48.307999,48.397999,47.490002,47.844002,33.228420,2177500
2011-08-23,47.914001,50.178001,47.770000,50.074001,34.777187,2490500
2011-08-24,49.674000,50.848000,49.330002,50.782001,35.268906,2017000
2011-08-25,50.978001,51.391998,48.834000,49.264000,34.214626,2698000
2011-08-26,49.000000,50.500000,48.299999,50.183998,34.853584,2882000
2011-08-29,50.992001,52.896000,50.716000,52.784000,36.659325,3356500
2011-08-30,52.655998,53.493999,51.948002,53.066002,36.855183,2262500
2011-08-31,53.529999,53.799999,52.706001,53.424000,37.103817,2074000
2011-09-01,53.512001,53.998001,52.882000,53.122002,36.894066,2405500
2011-09-02,52.150002,52.734001,51.021999,51.740002,35.934238,2913500
2011-09-06,50.438000,51.299999,49.630001,50.958000,35.391129,3116000
2011-09-07,51.801998,53.484001,51.430000,53.189999,37.145405,3016000
2011-09-08,52.692001,53.056000,51.259998,51.698002,36.103455,2630000
2011-09-09,51.037998,52.094002,50.846001,51.186001,35.745914,2957500
2011-09-12,50.542000,52.082001,50.313999,52.048000,36.347878,1875500
2011-09-13,52.383999,52.959999,51.726002,52.900002,36.942886,3459000
2011-09-14,52.830002,54.702000,52.001999,53.924000,37.657990,3334500
2011-09-15,54.594002,54.594002,53.152000,54.372002,37.970856,2117500
2011-09-16,54.591999,54.646000,53.400002,54.414001,38.000183,2683500
2011-09-19,53.490002,53.891998,52.299999,53.160000,37.124451,2083000
2011-09-20,53.236000,53.917999,52.388000,52.731998,36.825558,2188000
2011-09-21,52.667999,53.354000,51.523998,51.596001,36.032230,2858500
2011-09-22,50.299999,52.700001,50.200001,51.770000,36.153748,3009500
2011-09-23,51.638000,52.355999,51.181999,51.596001,36.032230,2825500
2011-09-26,52.119999,52.882000,51.132000,52.813999,36.882816,2271500
2011-09-27,53.858002,54.000000,52.060001,52.458000,36.634212,3125500
2011-09-28,52.414001,52.542000,50.796001,50.863998,35.521027,2860000
2011-09-29,51.787998,52.321999,49.939999,51.436001,35.920498,2610500
2011-09-30,50.706001,51.279999,49.254002,49.279999,34.414852,2902500
2011-10-03,48.874001,50.618000,48.874001,49.700001,34.708141,3616500
2011-10-04,49.074001,50.500000,47.658001,50.472000,35.247280,3797000
2011-10-05,50.548000,51.470001,50.060001,51.195999,35.752884,2353500
2011-10-06,51.369999,53.424000,50.880001,53.290001,37.215229,3161500
2011-10-07,53.402000,53.605999,50.632000,50.790001,35.469357,3999000
2011-10-10,51.900002,53.523998,51.660000,53.212002,37.160763,3322500
2011-10-11,52.512001,52.838001,50.900002,51.400002,35.895355,3896000
2011-10-12,52.099998,52.299999,51.183998,51.919998,36.258492,3450000
2011-10-13,51.514000,51.942001,50.807999,51.259998,35.797577,2305000
2011-10-14,51.793999,52.237999,51.464001,51.942001,36.273865,2999500
2011-10-17,51.667999,52.324001,50.466000,50.639999,35.364601,2623500
2011-10-18,50.709999,52.186001,49.860001,52.012001,36.322735,2803500
2011-10-19,51.846001,52.570000,51.316002,51.472000,35.945621,2719500
2011-10-20,51.445999,52.863998,51.299999,52.290001,36.516888,3093000
2011-10-21,52.813999,53.417999,52.424000,52.897999,36.941490,3366500
2011-10-24,52.855999,53.930000,52.855999,53.737999,37.528095,3468500
2011-10-25,53.209999,53.582001,51.514000,51.686001,36.095074,3298000
2011-10-26,52.360001,53.279999,52.098000,52.686001,36.793423,3255500
2011-10-27,54.077999,55.599998,53.574001,55.354000,38.656631,5818000
2011-10-28,55.063999,56.152000,54.709999,56.000000,39.107773,3251500
2011-10-31,54.967999,56.080002,54.964001,55.112000,38.487637,4769000
2011-11-01,52.056000,53.598000,50.000000,50.375999,35.180241,7635000
2011-11-02,51.366001,52.299999,50.799999,51.877998,36.229164,4210000
2011-11-03,52.203999,54.034000,51.481998,53.709999,37.508537,3904000
2011-11-04,53.057999,54.728001,52.959999,54.265999,37.896832,4559500
2011-11-07,54.821999,55.098000,53.834000,55.020000,38.423389,3282500
2011-11-08,55.203999,55.984001,54.610001,55.787998,38.959728,3386500
2011-11-09,54.307999,54.716000,52.978001,53.158001,37.123055,3378000
2011-11-10,53.908001,54.018002,51.820000,52.020000,36.328323,3998500
2011-11-11,52.953999,53.327999,51.852001,52.714001,36.812981,3383000
2011-11-14,52.251999,52.594002,51.270000,51.576000,36.018257,3718500
2011-11-15,51.330002,52.023998,50.750000,51.501999,35.966579,3033000
2011-11-16,50.799999,50.911999,47.785999,48.236000,33.685760,9497500
2011-11-17,48.222000,48.532001,47.046001,47.610001,33.248589,7557000
2011-11-18,48.209999,50.234001,47.396000,49.778000,34.762623,7697000
2011-11-21,48.734001,49.296001,47.804001,48.306000,33.734634,4953000
2011-11-22,48.160000,48.740002,47.807999,48.113998,33.600552,3280000
2011-11-23,47.304001,48.445999,47.099998,47.806000,33.385460,4297000
2011-11-25,47.646000,48.279999,47.153999,47.577999,33.226246,1081000
2011-11-28,48.358002,49.085999,48.192001,49.026001,34.237457,3635000
2011-11-29,49.243999,49.243999,47.891998,47.922001,33.466480,3101500
2011-11-30,49.284000,49.944000,49.032001,49.855999,34.817085,3075500
2011-12-01,49.456001,50.444000,49.076000,50.000000,34.917652,2733000
2011-12-02,50.875999,51.950001,49.993999,50.661999,35.379971,3548500
2011-12-05,51.352001,51.692001,49.430000,49.821999,34.793346,2995000
2011-12-06,49.810001,50.155998,49.360001,49.768002,34.755634,2213000
2011-12-07,49.608002,51.094002,49.020000,50.630001,35.357616,2663000
2011-12-08,50.113998,50.436001,48.612000,48.916000,34.160652,2838500
2011-12-09,49.180000,50.430000,48.820000,49.612000,34.646683,2470500
2011-12-12,49.279999,49.472000,48.000000,48.702000,34.011189,3076000
2011-12-13,48.889999,49.147999,47.647999,48.200001,33.660618,2105500
2011-12-14,47.888000,48.334000,47.667999,47.778000,33.365917,2064000
2011-12-15,48.195999,48.422001,47.599998,47.818001,33.590698,2438000
2011-12-16,48.212002,48.599998,47.966000,48.400002,33.999538,3830500
2011-12-19,48.400002,48.570000,48.144001,48.400002,33.999538,2636500
2011-12-20,48.998001,49.882000,48.764000,49.625999,34.860764,2132500
2011-12-21,49.599998,49.776001,47.419998,48.268002,33.906822,3614500
2011-12-22,48.966000,49.389999,48.624001,49.150002,34.526402,2143500
2011-12-23,49.397999,49.397999,48.570000,49.278000,34.616314,2110500
2011-12-27,49.231998,49.504002,49.000000,49.042000,34.450535,1178000
2011-12-28,48.958000,49.174000,48.400002,48.512001,34.078224,1160000
2011-12-29,48.798000,49.549999,48.518002,49.063999,34.465977,1133500
2011-12-30,49.007999,49.040001,48.450001,48.734001,34.234158,1156500
2012-01-03,49.484001,49.903999,49.029999,49.125999,34.509525,2076500
2012-01-04,48.838001,49.169998,48.021999,48.202000,33.860447,2698500
2012-01-05,47.987999,48.200001,47.320000,47.723999,33.524677,3895500
2012-01-06,47.077999,47.200001,45.905998,46.799999,32.875591,6486500
2012-01-09,46.473999,47.085999,45.212002,45.647999,32.066330,7035500
2012-01-10,45.849998,46.071999,45.292000,45.506001,31.966597,4882500
2012-01-11,45.518002,45.708000,44.938000,45.200001,31.751638,3895000
2012-01-12,45.188000,46.678001,45.104000,46.646000,32.767399,3358000
2012-01-13,46.360001,47.200001,46.049999,46.900002,32.945835,3310500
2012-01-17,47.298000,47.978001,45.428001,45.830002,32.194191,4900000
2012-01-18,45.844002,46.591999,45.200001,46.529999,32.685921,2478500
2012-01-19,46.633999,48.745998,46.585999,47.509998,33.374336,7455000
2012-01-20,47.495998,48.099998,47.057999,47.976002,33.701691,2559000
2012-01-23,47.944000,48.256001,47.644001,47.688000,33.499378,2089000
2012-01-24,47.292000,48.200001,47.012001,48.104000,33.791603,1861500
2012-01-25,48.015999,49.066002,48.015999,48.422001,34.015007,2351000
2012-01-26,48.383999,48.846001,48.004002,48.090000,33.781769,1757500
2012-01-27,47.877998,48.400002,47.622002,48.175999,33.842178,1224500
2012-01-30,47.787998,48.245998,47.647999,48.000000,33.718559,1888500
2012-01-31,48.012001,48.270000,47.310001,47.902000,33.649712,3479500
2012-02-01,48.377998,49.419998,48.160000,49.096001,34.488457,3761500
2012-02-02,49.922001,53.226002,49.688000,53.202000,37.372799,10082500
2012-02-03,53.504002,54.933998,53.248001,54.686001,38.415272,6232500
2012-02-06,54.664001,55.099998,54.256001,55.063999,38.680805,4568000
2012-02-07,54.692001,55.425999,54.158001,55.209999,38.783352,3324000
2012-02-08,55.598000,57.060001,55.515999,56.964001,40.015495,6230000
2012-02-09,57.161999,57.467999,56.546001,56.674000,39.811771,3556000
2012-02-10,56.112000,58.459999,56.112000,58.318001,40.966640,5571500
2012-02-13,58.473999,58.528000,57.400002,58.200001,40.883743,3507000
2012-02-14,57.868000,58.195999,57.160000,58.000000,40.743248,4637000
2012-02-15,57.936001,58.282001,57.430000,58.127998,40.833168,3479500
2012-02-16,58.000000,59.394001,57.310001,59.130001,41.537041,4065000
2012-02-17,59.397999,59.397999,58.138000,58.796001,41.302429,4646500
2012-02-21,58.734001,58.894001,57.324001,58.015999,40.754498,5055000
2012-02-22,57.686001,58.076000,57.000000,57.630001,40.483341,3532500
2012-02-23,57.636002,58.487999,57.431999,58.358002,40.994736,7784000
2012-02-24,58.574001,58.574001,57.778000,58.478001,41.079025,6842500
2012-02-27,58.189999,58.492001,57.509998,57.956001,40.712341,9268500
2012-02-28,58.091999,58.952000,57.526001,58.160000,40.855644,2521500
2012-02-29,58.273998,58.950001,57.860001,57.897999,40.671600,4020000
2012-03-01,57.414001,58.188000,57.400002,57.908001,40.678627,3077000
2012-03-02,57.917999,58.417999,57.678001,57.919998,40.687065,2250000
2012-03-05,57.936001,57.987999,56.112000,56.203999,39.481617,4710000
2012-03-06,56.000000,56.250000,54.793999,54.986000,38.626007,6637500
2012-03-07,54.417999,55.369999,54.278000,55.042000,39.415138,3254000
2012-03-08,55.282001,55.397999,54.731998,55.245998,39.561226,1900000
2012-03-09,55.312000,55.481998,55.006001,55.312000,39.608486,1872000
2012-03-12,55.265999,55.532001,53.750000,54.040001,38.697617,2793000
2012-03-13,54.439999,54.757999,53.495998,54.598000,39.097195,4838500
2012-03-14,54.438000,55.458000,54.402000,55.310001,39.607063,4075000
2012-03-15,55.175999,58.070000,55.175999,57.250000,40.996265,5617500
2012-03-16,57.678001,58.806000,57.006001,57.889999,41.454567,5627000
2012-03-19,57.562000,58.388000,57.195999,58.007999,41.539074,2670500
2012-03-20,57.841999,59.509998,57.512001,58.877998,42.162067,4676500
2012-03-21,58.826000,60.922001,58.004002,59.734001,42.775043,5881000
2012-03-22,59.206001,59.588001,58.661999,59.150002,42.356850,2661500
2012-03-23,59.152000,59.453999,58.259998,59.202000,42.394081,2799500
2012-03-26,59.619999,59.869999,58.526001,59.540001,42.636135,2865500
2012-03-27,59.493999,59.658001,58.661999,58.820000,42.120537,2328500
2012-03-28,58.787998,58.874001,57.686001,58.144001,41.636456,3071000
2012-03-29,58.088001,58.484001,57.320000,57.919998,41.476048,2048500
2012-03-30,58.034000,58.346001,57.467999,57.866001,41.437386,2908000
2012-04-02,57.863998,58.875999,57.452000,58.243999,41.708069,1817000
2012-04-03,58.178001,58.348000,56.834000,57.680000,41.304207,3120500
